gru_message,label_encoded
i wish things were different i wonder when i will be able to show you how much i value you pls continue the brisk walks no drugs without askin me please and find things to laugh about i love you dearly,0
i m stuck in da middle of da row on da right hand side of da lt,0
what time should i tell my friend to be around,0
aiyah sorry lor i watch tv watch until i forgot check my phone,0
im done just studyn in library,0
i think the other two still need to get cash but we can def be ready by,0
yar lor how u noe u used dat route too,0
have you laid your airtel line to rest,0
dear good morning how you feeling dear,0
message some text missing sender name missing number missing sent date missing missing u a lot thats y everything is missing sent via fullonsms com,0
wow i never realized that you were so embarassed by your accomodations i thought you liked it since i was doing the best i could and you always seemed so happy about the cave i m sorry i didn t and don t have more to give i m sorry i offered i m sorry your room was so embarassing,0
sez hows u de arab boy hope u r all good give my love evry love ya eshxxxxxxxxxxx,0
hmm well night night,0
esplanade lor where else,0
wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem,0
urgent call from landline your complementary tenerife holiday or money cash await collection sae t cs po box wa px ppm sender hol offer,1
gonna let me know cos comes bak from holiday that day is coming don t get text me number,0
ceri u rebel sweet dreamz me little buddy c ya moro who needs blokes,0
hey now am free you can call me,0
can you please ask macho what his price range is does he want something new or used plus it he only interfued in the blackberry bold lt gt or any bb,0
sorry da i was thought of calling you lot of times lil busy i will call you at noon,0
wait i will msg after lt gt min,0
baaaaabe i misss youuuuu where are you i have to go and teach my class at,0
wn u r hurt by d prsn who s close u do fight wit dem coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation gud eveb,0
i hope you know i m still mad at you,0
how dare you change my ring,0
i love you you set my soul on fire it is not just a spark but it is a flame a big rawring flame xoxo,0
hai priya are you right what doctor said pa where are you,0
ok lor reaching then message me,0
oooh bed ridden ey what are you thinking of,0
that s necessarily respectful,0
huh y lei,0
congratulations ur awarded either money of cd gift vouchers free entry our money weekly draw txt music to tncs url win ppmx age,1
refused a loan secured or unsecured can t get credit call free now or text back help we will,1
you do got a shitload of diamonds though,0
cool we shall go and see have to go to tip anyway are you at home got something to drop in later so lets go to town tonight maybe mum can take us in,0
hi there we have now moved in our pub would be great c u if u cud come up,0
si si i think ill go make those oreo truffles,0
gran onlyfound out afew days ago cusoon honi,0
you can never do nothing,0
is it ok if i stay the night here xavier has a sleeping bag and i m getting tired,0
take us out shopping and mark will distract isaiah d,0
freemsg month unlimited free calls activate smartcall txt call to no subscriptn gbp wk unlimited calls help stop txt stop landlineonly,1
i ain t answerin no phone at what is actually a pretty reasonable hour but i m sleepy,0
hello darlin ive finished college now so txt me when u finish if u can love kate xxx,0
if u dun drive then how i go sch,0
change again it s e one next to escalator,0
how much it will cost approx per month,0
k can that happen tonight,0
ok i thk i got it then u wan me come now or wat,0
alright we ll bring it to you see you in like lt gt mins,0
where are you what are you doing are yuou working on getting the pc to your mom s did you find a spot that it would work i need you,0
sorry i ll call later lt gt mins,0
message important information for o user today is your lucky day find out why log onto url there is a fantastic surprise awaiting you,1
are you happy baby are you alright did you take that job i hope your fine i send you a kiss to make you smile from across the sea kiss kiss,0
hello just got here st andrews boy its a long way its cold i will keep you posted,0
they did t play one day last year know even though they have very good team like india,0
nothing lor a bit bored too then y dun u go home early sleep today,0
waiting for your call,0
no i was trying it all weekend v,0
smile in pleasure smile in pain smile when trouble pours like rain smile when sum hurts u smile becoz someone still loves to see u smiling,0
urgent you have won a week free membership in our money prize jackpot txt the word claim to no t c url lccltd pobox ldnw a rw,1
mystery solved just opened my email and he s sent me another batch isn t he a sweetie,0
we are supposed to meet to discuss abt our trip thought xuhui told you in the afternoon thought we can go for lesson after that,0
also sir i sent you an email about how to log into the usc payment portal i ll send you another message that should explain how things are back home have a great weekend,0
i keep ten rs in my shelf buy two egg,0
k my roommate also wants a dubsack and another friend may also want some so plan on bringing extra i ll tell you when they know for sure,0
you call times job today ok umma and ask them to speed up,0
its a great day do have yourself a beautiful one,0
dunno dat s wat he told me ok lor,0
new car and house for my parents i have only new job in hand,0
